datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
08-08-2014 3.00,60,38,77,47,77,68,8,17,63,68,55,46,78,78,68,94,64,94,56,73,60,70,94,94,63,60,82,40,72,83,92,78,35,77,77,78
08-08-2014 4.00,60,46,73,49,77,72,10,16,72,77,61,49,78,78,73,94,64,94,64,73,77,100,100,94,63,68,49,46,72,88,82,74,37,83,83,74
08-08-2014 5.00,77,52,73,53,88,77,12,18,82,77,65,55,83,83,82,94,78,100,60,73,88,100,94,83,68,68,52,49,77,88,82,69,30,73,73,69
08-08-2014 6.00,72,63,73,52,88,73,14,21,87,87,69,52,83,83,93,94,73,94,60,78,82,94,100,88,68,68,93,59,77,83,82,62,35,61,61,62
08-08-2014 7.00,72,63,76,53,88,75,15,24,86,87,69,52,84,84,91,94,75,94,60,80,84,94,98,88,70,72,90,59,78,85,75,62,33,59,59,61
08-08-2014 8.00,72,63,88,59,89,83,22,37,86,89,73,55,90,90,83,96,83,96,62,87,92,97,95,90,80,85,80,59,82,92,54,62,29,54,54,60
08-08-2014 9.00,77,68,84,59,89,80,21,42,89,82,75,56,88,88,85,96,81,94,65,84,87,95,98,89,75,77,81,68,77,87,54,66,25,45,45,55
08-08-2014 10.00,82,68,100,66,90,90,29,57,88,86,78,60,95,96,76,98,92,97,67,93,98,98,92,92,88,95,69,68,87,97,54,66,22,29,29,55
08-08-2014 11.00,87,71,100,68,91,90,30,64,90,81,81,61,95,96,76,99,91,96,70,93,97,97,94,92,87,92,68,68,77,95,43,62,20,30,30,51
08-08-2014 12.00,87,67,99,68,84,87,23,49,79,78,70,60,88,92,71,98,88,91,75,88,93,89,92,91,78,85,65,60,68,91,43,46,20,30,30,51
08-08-2014 13.00,87,73,99,71,87,87,27,63,85,73,78,62,90,94,73,99,89,91,78,89,93,90,94,90,80,84,64,53,60,90,43,52,20,29,29,46
08-08-2014 14.00,71,71,98,71,83,85,22,55,78,69,71,61,85,91,70,99,86,88,83,85,90,85,93,90,74,79,62,47,64,87,35,62,16,35,35,44
08-08-2014 15.00,82,66,93,67,75,78,23,51,81,67,66,58,79,87,69,99,84,86,86,81,87,81,89,88,73,79,60,39,60,85,33,70,17,35,35,55
08-08-2014 16.00,77,66,94,69,72,78,16,42,71,63,60,59,74,85,65,99,81,82,91,78,85,75,89,88,65,72,57,34,57,81,33,66,17,88,51,50
08-08-2014 17.00,72,61,90,67,65,73,15,36,71,60,54,57,69,82,63,99,79,80,94,74,82,70,86,86,62,71,55,34,50,79,57,69,18,100,91,56
08-08-2014 18.00,64,58,89,65,67,74,16,38,61,54,53,54,66,80,60,93,79,84,92,77,81,72,85,84,64,71,54,34,44,78,57,65,19,100,91,63
08-08-2014 19.00,64,54,84,62,57,67,14,30,63,53,46,52,59,76,59,94,77,80,97,71,78,66,82,83,60,69,52,34,44,76,57,69,22,100,91,70
08-08-2014 20.00,65,50,82,60,56,66,14,29,57,48,43,49,56,73,56,90,76,81,97,72,76,66,80,81,60,69,51,30,46,74,90,69,23,100,98,77
08-08-2014 21.00,66,50,79,59,56,66,12,27,52,48,42,48,55,73,55,88,79,84,94,72,76,67,81,87,69,71,54,32,51,82,90,75,38,100,98,79
08-08-2014 22.00,74,46,77,56,55,64,13,26,45,41,39,45,51,69,52,84,77,86,94,73,74,67,78,83,66,69,51,46,72,77,91,94,72,100,100,88
08-08-2014 23.00,73,44,75,55,55,64,12,24,39,40,37,43,49,68,50,81,78,88,93,73,73,68,78,86,72,70,53,48,71,82,92,95,80,100,100,92
09-08-2014 0.00,53,47,76,54,58,72,13,26,44,49,54,59,68,74,57,91,80,85,79,85,80,73,84,82,68,76,64,36,44,74,94,73,39,100,100,83
09-08-2014 1.00,60,44,72,52,57,69,11,23,35,44,47,52,59,71,52,84,82,89,81,82,77,72,82,87,77,75,62,41,53,83,93,69,100,100,100,91
09-08-2014 2.00,60,45,72,51,59,74,11,23,37,50,57,62,71,75,56,90,84,88,71,89,81,76,86,86,77,79,70,47,53,80,93,73,100,100,100,87
09-08-2014 3.00,60,56,82,57,72,80,17,30,44,54,54,54,66,79,61,87,84,91,79,85,86,78,85,91,79,82,69,47,60,84,93,73,100,100,100,83
09-08-2014 4.00,64,54,79,54,71,85,15,29,43,60,69,70,84,83,65,96,86,89,63,97,90,83,90,87,77,86,79,47,60,78,78,73,44,100,95,79
09-08-2014 5.00,68,61,85,58,80,90,19,34,48,65,71,68,84,87,69,96,87,90,65,97,95,85,91,90,78,89,81,49,63,80,75,73,47,99,95,75
09-08-2014 6.00,72,63,85,63,78,87,25,45,54,56,74,71,89,86,70,96,87,92,68,97,92,88,93,89,81,89,80,53,68,82,78,62,51,65,65,74
09-08-2014 7.00,77,73,94,66,92,96,28,48,59,65,75,67,88,92,76,96,88,93,69,97,100,90,93,93,82,93,83,53,72,84,67,55,54,61,61,69
09-08-2014 8.00,82,77,96,71,94,96,34,57,65,61,77,69,91,93,78,96,88,94,71,97,100,93,95,93,84,93,83,56,72,86,67,58,48,58,58,67
09-08-2014 9.00,82,79,95,78,91,95,35,63,69,64,80,68,90,92,77,97,89,93,72,97,96,90,96,91,82,89,78,60,77,82,67,55,40,38,38,65
09-08-2014 10.00,87,84,99,82,94,95,42,74,75,57,83,71,95,94,80,96,89,95,75,97,97,94,97,92,86,91,79,64,87,86,60,52,40,35,35,63
09-08-2014 11.00,82,87,99,88,93,94,45,81,79,58,86,70,95,94,80,97,90,95,76,97,95,93,98,91,85,88,76,68,88,84,60,52,38,33,33,61
09-08-2014 12.00,82,77,97,78,87,91,34,66,61,51,74,67,90,92,72,98,87,96,77,95,89,82,98,88,79,82,72,68,72,79,60,55,24,35,35,60
09-08-2014 13.00,82,85,99,90,88,91,41,81,73,53,82,68,92,92,75,98,89,95,79,96,88,84,100,87,80,80,69,53,64,78,52,52,23,38,38,58
09-08-2014 14.00,82,80,98,86,83,89,35,73,62,49,75,65,89,91,69,98,87,95,80,94,84,76,100,85,76,75,65,44,53,75,42,55,19,38,38,56
09-08-2014 15.00,77,72,91,76,77,82,36,66,66,50,71,64,83,90,71,98,85,91,78,87,84,75,100,94,72,75,63,44,57,76,42,58,20,37,37,63
09-08-2014 16.00,68,67,92,74,73,82,27,58,50,44,64,61,81,89,63,99,84,93,80,88,77,65,100,88,68,68,59,37,57,71,75,61,22,54,54,59
09-08-2014 17.00,64,61,88,66,67,76,26,52,49,43,59,59,76,88,62,98,82,90,79,83,76,61,100,94,64,66,56,37,51,70,75,65,23,97,89,63
09-08-2014 18.00,64,58,88,65,67,74,31,48,42,48,56,56,73,84,60,94,82,94,78,80,75,84,100,81,66,66,55,32,42,70,75,65,30,97,97,71
09-08-2014 19.00,68,50,82,55,59,67,27,40,43,46,50,55,68,84,60,95,79,89,78,74,73,71,100,93,60,64,52,34,42,69,96,65,32,100,98,73
09-08-2014 20.00,68,46,80,52,57,65,30,36,38,49,46,53,64,81,58,92,79,91,76,71,72,85,100,86,60,63,51,32,37,69,90,69,33,99,98,80
09-08-2014 21.00,64,45,80,51,57,65,28,35,37,41,47,51,64,78,58,89,81,86,82,76,72,78,100,89,63,67,56,32,34,71,96,69,48,99,100,82
09-08-2014 22.00,68,40,78,47,54,61,33,29,30,48,42,49,59,75,56,87,79,91,78,69,70,100,100,79,62,65,53,28,42,70,94,65,51,100,100,90
09-08-2014 23.00,73,38,78,45,54,60,32,27,28,44,41,47,57,72,55,84,80,88,81,72,70,100,100,79,64,67,56,35,39,72,95,69,100,100,100,93
10-08-2014 0.00,73,40,81,43,59,67,28,26,33,65,48,67,64,79,62,91,85,95,76,83,79,99,93,82,65,75,62,35,47,74,95,73,51,100,100,88
10-08-2014 1.00,73,36,80,40,56,64,28,24,28,53,45,57,60,73,59,84,85,89,82,82,76,99,95,81,67,75,64,42,53,75,95,73,100,100,100,94
10-08-2014 2.00,64,37,82,38,60,69,25,22,31,66,49,70,63,77,63,88,89,93,79,90,82,99,91,83,68,81,69,42,60,77,95,78,54,100,100,92
10-08-2014 3.00,64,51,89,47,73,77,33,26,36,61,51,60,68,82,63,88,85,91,81,86,81,100,97,87,74,80,71,57,64,80,91,78,61,77,77,88
10-08-2014 4.00,82,47,89,41,73,80,26,23,37,80,56,80,71,85,69,93,91,97,77,98,90,99,90,88,74,88,78,60,72,81,77,69,54,83,83,86
10-08-2014 5.00,68,57,94,46,82,87,30,25,42,82,59,78,76,89,71,94,90,97,78,98,91,99,92,91,78,89,81,60,72,84,77,65,61,65,65,83
10-08-2014 6.00,68,56,92,51,76,82,30,30,49,81,63,76,79,88,69,92,90,97,84,98,90,99,93,90,79,89,80,64,77,82,76,65,54,69,69,81
10-08-2014 7.00,82,69,100,56,91,93,35,31,52,83,65,73,84,95,72,95,88,97,82,98,93,100,96,94,85,91,84,64,82,87,67,62,48,65,65,77
10-08-2014 8.00,82,72,100,61,91,92,37,34,59,83,69,71,88,95,71,94,87,97,86,98,92,100,98,95,87,91,85,64,77,86,60,52,45,54,54,75
10-08-2014 9.00,82,73,100,65,91,92,54,40,64,83,76,71,87,93,72,94,90,97,87,99,90,98,97,93,83,88,79,68,77,84,59,52,43,52,52,71
10-08-2014 10.00,81,76,100,71,90,90,51,43,71,83,79,68,93,95,71,92,88,97,92,98,91,98,100,94,88,89,82,68,83,84,58,67,41,77,77,70
10-08-2014 11.00,82,77,100,75,90,90,63,49,77,83,85,67,94,93,72,92,89,96,95,99,89,97,100,93,86,87,78,68,82,83,50,55,23,36,36,67
10-08-2014 12.00,87,73,99,69,86,87,57,44,65,71,70,61,88,91,67,95,89,93,92,99,89,90,100,86,79,79,71,68,77,78,50,58,23,40,40,65
10-08-2014 13.00,86,77,99,77,87,87,75,53,76,74,83,62,91,90,70,93,91,94,96,99,87,90,100,87,79,78,68,68,76,77,49,58,24,45,45,61
10-08-2014 14.00,83,75,99,74,85,85,76,51,71,66,75,58,88,88,67,95,91,92,95,99,86,85,100,82,74,72,62,61,74,74,45,60,31,72,72,59
10-08-2014 15.00,81,60,95,62,75,77,63,47,69,68,72,58,84,86,65,92,89,84,91,96,82,81,100,79,72,74,60,54,70,74,54,62,23,66,64,67
10-08-2014 16.00,79,62,96,62,75,77,68,47,62,56,63,52,81,83,62,95,90,84,91,98,82,75,100,74,65,65,53,44,68,69,49,65,33,99,97,62
10-08-2014 17.00,77,51,93,53,68,71,60,44,59,54,58,50,77,81,60,93,89,78,88,96,79,70,100,70,62,65,50,35,65,68,61,69,25,99,94,66
10-08-2014 18.00,73,50,91,53,68,72,53,41,53,59,57,48,74,85,57,91,88,78,86,94,77,78,98,66,63,64,50,29,57,70,61,69,26,98,93,72
10-08-2014 19.00,73,37,88,42,58,64,45,37,52,55,51,47,71,81,56,89,86,71,83,92,74,70,99,63,59,63,46,30,51,68,61,69,34,98,94,76
10-08-2014 20.00,69,32,86,39,56,63,37,34,47,58,48,45,68,82,53,87,86,69,81,90,72,73,98,59,59,62,45,30,48,69,88,74,38,100,98,81
10-08-2014 21.00,64,32,85,39,56,61,39,33,45,62,47,42,65,89,56,85,87,72,83,90,73,83,99,62,62,66,48,31,48,72,88,69,49,100,98,85
10-08-2014 22.00,60,27,83,35,52,60,28,29,39,64,44,41,62,89,52,83,85,69,79,87,70,84,98,56,61,63,46,35,45,72,93,73,96,100,99,90
10-08-2014 23.00,64,25,82,34,52,58,27,27,37,68,42,38,60,94,53,80,86,70,80,86,70,92,98,56,63,65,47,39,57,75,93,73,96,100,99,94
11-08-2014 0.00,64,27,83,36,53,58,29,30,40,67,47,66,63,85,73,87,90,76,86,89,75,88,98,75,61,74,48,39,57,80,93,78,58,100,99,88
11-08-2014 1.00,64,24,81,34,51,56,27,27,36,71,43,54,59,95,69,81,90,75,85,87,74,100,99,70,65,74,50,39,60,82,92,78,100,100,100,95
11-08-2014 2.00,73,26,81,35,52,56,28,28,37,72,46,72,60,90,82,85,92,79,90,89,77,100,99,82,64,81,52,47,69,86,92,78,100,100,100,93
11-08-2014 3.00,64,33,89,38,64,67,36,32,46,77,51,64,64,96,77,84,93,79,90,92,76,100,99,74,66,78,57,47,78,84,93,73,61,68,68,88
11-08-2014 4.00,68,32,87,38,60,63,35,33,45,75,54,90,65,88,97,89,96,85,96,93,81,100,99,94,64,88,57,57,83,90,76,69,58,68,68,86
11-08-2014 5.00,73,38,92,40,69,70,40,36,51,79,58,91,67,90,98,90,97,87,98,96,81,100,99,93,65,88,62,57,83,90,76,65,54,65,65,82
11-08-2014 6.00,68,43,90,44,63,67,53,36,56,78,63,92,70,89,97,90,97,87,96,94,85,100,99,94,66,89,65,60,88,89,76,61,48,65,65,79
11-08-2014 7.00,60,48,98,46,77,78,56,40,63,83,67,93,73,92,98,91,99,89,99,98,85,100,100,92,68,89,70,64,88,90,61,55,45,58,58,75
11-08-2014 8.00,68,53,99,50,76,79,66,41,68,83,72,94,76,92,98,91,99,90,98,98,87,100,100,92,69,90,74,73,88,89,61,55,38,54,54,71
11-08-2014 9.00,77,55,99,57,73,78,66,46,68,82,76,94,78,93,97,92,99,90,99,99,86,100,100,92,69,88,70,73,88,88,61,55,38,51,51,67
11-08-2014 10.00,82,61,99,59,73,79,80,46,75,83,81,95,81,92,96,93,100,91,98,98,90,100,100,92,70,90,76,77,82,88,48,52,32,49,49,64
11-08-2014 11.00,82,64,99,65,71,79,82,49,77,82,85,95,83,93,96,93,100,92,98,99,90,100,100,92,70,88,75,68,88,86,48,55,27,46,46,59
11-08-2014 12.00,88,64,99,57,73,75,76,44,64,73,72,97,77,88,93,92,99,84,98,99,90,100,100,89,73,82,66,68,77,81,49,52,24,41,41,59
11-08-2014 13.00,88,68,99,68,70,76,82,51,71,76,82,96,81,90,93,93,99,88,98,99,90,100,100,89,73,83,67,60,78,81,40,55,23,41,41,53
11-08-2014 14.00,88,69,99,64,70,73,78,49,63,69,75,98,78,88,91,93,99,83,98,99,90,100,100,87,75,78,60,54,64,77,37,55,20,36,36,52
11-08-2014 15.00,77,52,94,56,64,72,70,45,66,67,69,86,73,85,83,88,99,96,98,94,94,96,100,81,78,77,58,42,57,76,37,58,21,38,38,60
11-08-2014 16.00,64,59,95,54,67,69,68,43,55,59,61,92,70,82,83,89,99,85,98,96,92,97,100,81,79,71,50,32,47,72,53,62,24,100,93,55
11-08-2014 17.00,73,48,92,48,63,67,62,40,54,56,55,85,65,80,77,85,99,92,98,93,94,95,100,76,82,69,46,32,51,70,53,65,27,100,93,60
11-08-2014 18.00,79,48,91,47,66,67,54,39,50,53,57,81,63,75,75,82,98,84,94,92,95,92,97,72,85,69,47,36,45,70,53,69,25,100,93,66
11-08-2014 19.00,64,33,86,39,60,65,48,35,51,49,48,72,57,73,68,78,98,96,96,88,98,90,98,67,88,66,41,31,42,67,85,74,26,100,97,71
11-08-2014 20.00,69,30,85,36,60,65,41,33,48,46,47,67,54,69,65,75,97,93,93,86,99,87,97,63,91,65,41,35,37,67,85,74,30,100,97,76
11-08-2014 21.00,61,32,83,37,59,63,41,40,46,45,50,66,54,68,65,74,95,92,96,86,98,93,95,67,90,67,41,42,42,70,85,78,36,100,97,80
11-08-2014 22.00,58,27,81,33,60,63,32,36,42,41,48,60,50,63,60,71,95,88,92,84,100,87,94,60,94,65,41,42,39,68,93,78,94,100,98,86
11-08-2014 23.00,54,27,80,32,59,62,30,40,40,39,50,58,49,61,59,69,93,87,92,83,100,89,92,61,95,66,41,44,48,70,93,78,94,100,98,90
12-08-2014 0.00,73,29,80,40,56,59,36,29,41,48,59,59,58,63,66,78,93,91,90,85,100,91,95,73,90,71,53,54,44,69,93,83,48,100,98,85
12-08-2014 1.00,73,28,78,36,56,58,31,38,38,43,58,55,53,60,62,72,91,87,92,83,100,94,92,70,93,71,50,69,50,72,92,78,48,100,99,92
12-08-2014 2.00,78,29,78,41,53,56,35,32,38,48,65,55,58,60,66,78,90,89,90,85,100,96,93,79,90,74,58,69,50,72,92,83,95,100,99,90
12-08-2014 3.00,78,46,88,57,61,64,41,49,46,57,64,65,62,64,69,71,95,90,93,86,100,96,95,77,97,74,61,78,53,75,92,78,51,88,88,82
12-08-2014 4.00,83,42,84,58,55,58,44,35,44,61,72,62,68,64,74,81,92,92,90,87,100,99,96,89,91,79,71,78,60,74,80,73,45,83,83,82
12-08-2014 5.00,73,53,91,70,59,63,49,44,49,69,74,68,72,67,77,77,95,93,91,89,100,99,97,91,95,80,76,78,60,76,80,69,45,69,69,76
12-08-2014 6.00,78,56,88,65,60,62,53,54,54,68,74,68,68,67,80,83,94,93,90,89,100,99,96,91,92,88,75,78,78,79,80,66,43,69,69,74
12-08-2014 7.00,78,70,98,83,65,68,59,63,60,79,76,76,75,71,84,77,99,94,92,91,100,100,98,93,98,87,82,78,73,81,54,55,43,65,65,67
12-08-2014 8.00,77,76,98,84,67,69,63,72,65,81,76,78,74,72,87,80,99,95,92,92,100,100,98,94,98,93,83,78,77,83,54,59,36,62,62,64
12-08-2014 9.00,77,75,99,82,69,70,70,64,67,81,76,70,75,72,86,80,99,93,89,91,100,100,98,92,98,90,87,78,77,83,54,59,28,52,52,60
12-08-2014 10.00,82,82,99,83,71,71,73,80,73,84,76,75,73,74,91,84,100,94,90,93,100,100,98,93,97,98,87,78,77,86,41,66,23,41,41,57
12-08-2014 11.00,82,84,99,83,72,72,79,78,76,85,76,71,74,74,91,85,100,93,87,93,100,100,98,93,98,98,90,78,73,87,41,55,21,39,39,54
12-08-2014 12.00,88,80,99,79,71,68,69,69,64,66,66,63,72,73,83,82,100,93,88,88,99,90,98,90,98,97,80,64,68,81,41,52,22,26,26,54
12-08-2014 13.00,94,83,99,79,73,71,80,69,72,73,69,60,74,74,86,84,100,91,85,90,99,93,98,90,98,97,88,73,60,84,35,52,18,28,28,49
12-08-2014 14.00,88,81,99,76,72,69,76,63,65,61,62,53,73,73,81,82,100,91,84,87,98,87,98,88,98,97,82,73,57,81,35,55,21,38,38,48
12-08-2014 15.00,73,70,93,66,65,67,69,60,68,61,62,54,67,72,76,80,100,88,83,83,100,86,93,81,98,94,86,69,50,79,35,62,18,30,30,55
12-08-2014 16.00,73,72,94,66,67,65,65,52,57,45,53,44,67,71,70,79,100,88,83,80,98,78,95,81,99,94,77,69,44,75,54,37,15,100,89,51
12-08-2014 17.00,78,64,91,58,62,64,59,48,57,41,50,43,63,70,65,77,100,86,82,77,99,75,92,76,98,92,78,65,44,73,54,74,20,100,89,56
12-08-2014 18.00,88,68,90,57,62,63,58,46,52,38,48,41,59,67,63,71,100,78,79,76,96,90,89,76,95,92,80,69,42,73,54,69,18,100,89,63
12-08-2014 19.00,88,56,85,47,55,61,50,41,54,34,45,39,55,66,57,70,100,78,79,71,98,81,85,69,96,89,80,78,47,70,84,74,19,100,97,66
12-08-2014 20.00,83,56,84,44,54,60,47,38,50,31,43,37,50,64,54,66,100,72,77,69,96,90,82,68,93,89,82,78,44,69,84,74,20,100,97,73
12-08-2014 21.00,78,57,83,44,54,59,44,37,48,31,64,36,52,63,55,66,98,72,76,69,95,82,84,70,99,89,89,69,47,72,84,74,38,100,97,75
12-08-2014 22.00,88,57,81,40,52,58,41,34,43,27,54,34,46,60,51,60,99,63,73,66,94,97,79,67,94,88,88,69,53,71,94,74,41,100,97,83
12-08-2014 23.00,73,57,80,39,52,57,37,33,41,26,67,33,46,58,51,58,98,62,72,66,92,95,79,68,97,88,93,83,64,73,94,78,43,100,97,87
13-08-2014 0.00,88,56,80,56,52,63,44,55,41,33,50,42,51,67,57,65,98,61,75,67,96,91,89,77,93,94,89,69,64,76,94,78,43,100,97,83
13-08-2014 1.00,78,57,79,50,52,59,38,45,38,29,73,38,49,62,55,61,97,59,73,65,93,89,86,75,98,92,98,78,53,78,93,78,85,100,100,89
13-08-2014 2.00,83,56,79,61,52,62,41,59,37,34,66,44,53,67,59,65,96,57,74,66,95,86,92,81,97,96,97,78,60,81,93,78,85,100,100,88
13-08-2014 3.00,83,65,89,66,61,67,52,54,45,42,77,50,53,71,61,71,98,61,78,67,95,91,88,81,98,94,98,78,82,83,93,73,51,77,77,80
13-08-2014 4.00,88,61,85,79,58,70,53,74,42,45,64,56,58,77,66,75,97,58,79,67,98,86,98,90,96,100,96,88,77,86,61,69,45,83,83,80
13-08-2014 5.00,88,67,92,86,64,74,61,75,47,52,69,62,60,81,69,80,98,60,82,69,99,88,97,91,96,100,97,94,82,88,61,65,35,69,69,75
13-08-2014 6.00,88,72,89,85,66,74,65,87,51,52,70,65,63,79,67,76,98,66,81,68,98,88,94,91,97,100,97,88,77,87,61,62,43,74,74,73
13-08-2014 7.00,82,78,99,95,73,79,75,84,56,61,77,72,64,85,72,84,100,66,85,70,100,91,94,93,97,100,98,88,77,91,48,66,40,65,65,67
13-08-2014 8.00,82,83,99,96,76,81,81,92,61,64,80,76,66,85,72,84,100,70,86,70,100,92,91,94,98,100,98,88,82,91,48,52,30,62,62,64
13-08-2014 9.00,82,83,99,95,78,83,82,86,66,66,73,74,65,84,74,84,100,71,87,70,100,90,94,91,98,100,97,78,77,94,48,55,30,52,52,60
13-08-2014 10.00,72,90,100,98,81,84,89,99,71,68,78,81,69,84,73,83,100,77,87,70,100,92,90,93,99,100,98,78,93,93,39,55,29,41,41,57
13-08-2014 11.00,82,92,100,97,83,86,91,98,75,70,74,81,69,84,75,83,100,79,88,71,100,91,90,91,99,100,97,88,88,95,39,52,27,39,39,53
13-08-2014 12.00,88,92,98,98,78,80,85,98,65,54,64,65,65,79,70,83,98,64,81,67,97,85,88,87,95,97,94,93,93,94,39,59,19,32,32,54
13-08-2014 13.00,100,94,99,98,82,85,90,96,75,62,63,70,66,80,73,83,98,72,84,69,98,85,90,86,97,98,94,94,88,97,33,59,18,30,30,49
13-08-2014 14.00,88,95,98,98,79,81,86,96,69,51,55,60,63,77,71,83,97,63,79,66,96,81,89,83,94,96,92,88,88,98,33,79,36,85,54,47
13-08-2014 15.00,93,93,91,96,72,80,79,98,65,54,56,63,63,77,72,79,92,63,77,62,89,88,86,80,91,94,90,88,94,97,33,74,13,30,30,55
13-08-2014 16.00,93,95,92,97,70,76,76,97,59,39,45,48,60,73,68,81,92,50,71,60,89,80,86,77,88,92,87,78,88,98,48,70,19,100,91,51
13-08-2014 17.00,100,94,87,96,64,74,70,98,55,37,43,46,58,72,67,78,88,47,68,56,84,83,83,74,85,90,85,65,94,98,52,74,20,100,91,56
13-08-2014 18.00,93,86,87,93,65,71,71,89,51,34,41,44,54,68,62,74,92,46,68,53,82,77,81,71,85,91,85,61,88,98,51,97,43,100,87,62
13-08-2014 19.00,93,87,80,93,57,69,63,94,46,33,39,43,54,67,64,72,85,43,63,49,76,83,79,68,81,88,83,61,88,98,48,78,25,100,91,66
13-08-2014 20.00,93,82,79,91,56,67,61,88,43,30,37,42,50,64,60,68,87,41,62,46,73,79,76,65,79,88,82,58,93,98,82,78,19,100,95,72
13-08-2014 21.00,93,96,78,90,56,66,59,80,43,30,37,40,50,62,59,74,88,42,66,49,74,83,77,66,78,89,83,54,93,96,82,83,38,100,95,76
13-08-2014 22.00,88,84,77,87,54,63,58,75,38,26,34,38,46,59,55,68,90,39,63,43,69,78,74,62,77,88,82,78,88,97,89,83,41,100,96,83
13-08-2014 23.00,88,92,76,86,53,61,56,68,37,26,33,36,45,56,53,70,91,39,66,44,69,79,74,62,76,88,82,69,88,95,89,83,78,100,94,87
14-08-2014 0.00,77,71,77,81,58,65,48,83,45,35,36,43,48,64,56,73,93,48,70,55,73,83,76,68,78,92,71,51,88,97,89,83,73,100,96,84
14-08-2014 1.00,77,88,75,81,56,62,49,69,41,31,33,38,45,58,53,76,94,45,72,53,71,84,76,65,76,91,76,73,93,95,92,83,86,100,96,91
14-08-2014 2.00,82,77,76,77,59,64,42,77,46,37,35,42,46,62,54,78,96,50,76,60,74,86,77,69,77,94,68,64,88,95,92,83,86,100,98,90
14-08-2014 3.00,88,85,86,87,70,75,58,75,49,43,39,48,51,67,55,77,95,54,74,59,78,88,78,74,80,94,73,64,93,95,92,83,51,64,64,85
14-08-2014 4.00,88,67,83,79,70,74,44,86,54,49,40,51,52,72,57,81,98,60,80,69,80,91,80,78,81,97,61,64,93,96,79,78,57,69,69,86
14-08-2014 5.00,88,69,90,84,78,82,52,88,58,55,43,56,55,76,58,81,98,65,80,71,84,94,81,82,84,98,62,68,93,96,88,70,57,61,61,82
14-08-2014 6.00,93,70,88,85,78,78,61,87,60,56,49,63,65,76,59,81,99,67,82,74,87,94,85,84,79,98,65,56,87,96,79,66,43,54,54,76
14-08-2014 7.00,100,72,98,91,89,90,69,89,64,64,51,68,66,82,60,81,99,72,81,76,91,97,85,90,84,100,65,60,82,97,88,59,41,51,51,74
14-08-2014 8.00,100,74,99,93,92,90,77,89,66,66,56,74,74,84,60,81,99,75,82,79,94,98,88,92,82,100,68,63,82,97,53,52,38,46,46,69
14-08-2014 9.00,100,76,98,92,89,89,76,88,68,65,61,72,75,82,61,81,99,75,87,80,94,97,86,89,86,100,65,63,82,98,59,74,30,44,44,66
14-08-2014 10.00,93,78,99,95,93,89,88,88,71,69,66,81,85,84,62,81,100,79,87,84,98,99,90,94,82,100,69,68,82,98,40,55,29,44,44,60
14-08-2014 11.00,100,80,99,95,93,88,90,88,73,69,71,82,89,83,63,81,100,80,90,85,99,98,90,93,84,100,68,72,82,99,40,55,27,39,39,56
14-08-2014 12.00,100,79,99,93,88,84,83,84,67,59,53,67,77,75,61,81,100,65,86,73,94,90,88,86,77,99,65,72,81,95,43,59,20,25,25,57
14-08-2014 13.00,93,82,99,93,89,84,88,84,72,62,65,72,86,76,62,81,100,71,92,79,96,92,89,87,82,99,65,55,71,98,34,59,19,15,15,51
14-08-2014 14.00,93,82,99,92,86,81,84,81,68,55,54,62,79,71,62,81,100,61,91,72,93,86,87,82,78,99,62,55,67,96,36,81,35,85,49,50
14-08-2014 15.00,93,75,90,84,76,74,73,79,71,62,58,65,77,71,60,79,100,62,89,71,90,95,85,93,71,96,60,52,67,91,38,59,17,21,21,59
14-08-2014 16.00,93,77,93,84,75,72,71,76,65,51,43,51,69,63,59,80,100,49,87,61,87,84,84,82,68,96,58,54,85,90,61,100,46,100,87,54
14-08-2014 17.00,93,73,87,78,67,67,62,74,65,53,41,49,65,62,58,79,100,46,86,58,84,88,82,88,61,94,56,41,59,86,61,70,20,100,87,59
14-08-2014 18.00,93,71,86,78,67,68,55,67,59,53,38,48,63,59,57,75,97,45,79,56,81,90,78,86,63,95,55,36,85,85,61,100,46,100,87,65
14-08-2014 19.00,88,65,78,70,56,60,45,66,62,57,38,47,60,58,56,74,98,42,79,53,78,94,76,94,54,92,53,34,63,80,61,74,29,100,87,70
14-08-2014 20.00,83,62,75,67,54,59,38,61,57,57,35,45,57,56,55,71,97,40,74,50,75,97,73,95,53,92,52,34,72,78,96,78,32,100,96,75
14-08-2014 21.00,77,62,75,66,54,57,37,56,59,66,34,43,57,53,55,76,98,45,75,54,74,96,76,93,54,93,53,34,63,80,96,78,34,100,96,80
14-08-2014 22.00,73,58,71,63,50,56,27,50,53,64,31,42,54,51,53,71,96,41,68,50,70,100,71,94,52,92,51,36,59,77,96,97,56,100,96,85
14-08-2014 23.00,73,57,70,61,50,55,24,46,53,71,29,40,53,49,53,73,96,43,67,51,69,100,72,93,52,93,52,36,63,78,97,78,74,100,98,90
15-08-2014 0.00,77,59,73,67,52,61,24,49,52,66,39,48,60,59,57,75,97,52,67,60,75,100,75,97,58,96,52,36,71,82,97,83,74,100,98,85
